dp_circle_4, 100, 5, 10, coordpar, random, 99, 25, 60, 3303.8591650948, 3427.09884083102, 0.0373017339958793, 3325, 0.004, 60.0115327835083, 60.0155327835083
dp_circle_4, 100, 5, 10, coordpar, random, 99, 25, 120, 3312.13867400992, 3421.03451524417, 0.0328778025173707, 4225, 0.004, 120.062796831131, 120.066796831131
dp_circle_0, 100, 5, 10, coordpar, random, 99, 25, 60, 3304.43296965846, 3421.24240135536, 0.0353493118999367, 3050, 0.002, 60.0585749149323, 60.0605749149323
dp_circle_4, 100, 5, 10, coordpar, random, 99, 25, 300, 3312.13867400992, 3415.17586903661, 0.0311089616613015, 4750, 0.004, 300.007749795914, 300.011749795914
dp_circle_0, 100, 5, 10, coordpar, random, 99, 25, 120, 3304.43296965846, 3418.13186684745, 0.0344079901855991, 3600, 0.002, 120.006515026093, 120.008515026093
dp_circle_4, 100, 5, 10, coordpar, random, 99, 25, 600, 3312.13867400992, 3409.85930829067, 0.029503787099117, 5300, 0.004, 600.013224840164, 600.017224840164
dp_circle_0, 100, 5, 10, coordpar, random, 99, 25, 300, 3304.43296965846, 3412.90540727966, 0.032826339228907, 4425, 0.002, 300.002235889435, 300.004235889435
dp_circle_4, 100, 5, 10, coordpar, random, 99, 25, 1000, 3312.13867400992, 3407.50642086999, 0.0287934039744195, 5675, 0.004, 1000.09578990936, 1000.09978990936
dp_circle_0, 100, 5, 10, coordpar, random, 99, 25, 600, 3313.59972112903, 3408.9723368859, 0.0287821776265621, 5300, 0.002, 600.004448890686, 600.006448890686
dp_circle_0, 100, 5, 10, coordpar, random, 99, 25, 1000, 3313.59972112903, 3405.86561418135, 0.0278446103384153, 5700, 0.002, 1000.00925683975, 1000.01125683975
dp_circle_1, 100, 5, 10, coordpar, random, 99, 25, 60, 3306.80857044998, 3425.33920584491, 0.0358444200411615, 3575, 0.002, 60.072074174881, 60.074074174881
dp_circle_1, 100, 5, 10, coordpar, random, 99, 25, 120, 3306.80857044998, 3420.43027779969, 0.0343599288948991, 3875, 0.002, 120.053493022919, 120.055493022919
dp_circle_0, 100, 2, 10, coordpar, random, 99, 25, 60, 3151.77719121825, 3181.85485389202, 0.00954308025249045, 1575, 0.003, 60.000070810318, 60.003070810318
dp_circle_1, 100, 5, 10, coordpar, random, 99, 25, 300, 3306.80857044998, 3413.72854136137, 0.0323332810574034, 4550, 0.002, 300.014386177063, 300.016386177063
dp_circle_3, 100, 5, 10, coordpar, random, 99, 25, 60, 3307.98204477307, 3425.27374127198, 0.0354571744681126, 2850, 0.002, 60.0032238960266, 60.0052238960266
dp_circle_0, 100, 2, 10, coordpar, random, 99, 25, 120, 3153.34949394345, 3180.57100267414, 0.00863256952106842, 2075, 0.003, 120.016524791718, 120.019524791718
dp_circle_1, 100, 5, 10, coordpar, random, 99, 25, 600, 3306.80857044998, 3408.90993772283, 0.0308761045877382, 5350, 0.002, 600.003732204437, 600.005732204437
dp_circle_3, 100, 5, 10, coordpar, random, 99, 25, 120, 3307.98204477307, 3421.53403014324, 0.0343266631539274, 3425, 0.002, 120.000247001648, 120.002247001648
dp_circle_0, 100, 2, 10, coordpar, random, 99, 25, 300, 3155.41375197126, 3178.99010921139, 0.00747171657770518, 2825, 0.003, 300.010685920715, 300.013685920715
dp_circle_1, 100, 5, 10, coordpar, random, 99, 25, 1000, 3306.80857044998, 3406.34648762101, 0.0301009009292238, 6175, 0.002, 1000.01537299156, 1000.01737299156
dp_circle_2, 100, 5, 10, coordpar, random, 99, 25, 60, 3306.00771948794, 3422.44687767423, 0.0352204737756402, 3150, 0.005, 60.0031869411469, 60.0081869411469
dp_circle_3, 100, 5, 10, coordpar, random, 99, 25, 300, 3307.98204477307, 3415.27305829169, 0.0324339769885223, 4325, 0.002, 300.010658979416, 300.012658979416
dp_circle_0, 100, 2, 10, coordpar, random, 99, 25, 600, 3155.52094166219, 3177.46678594165, 0.00695474524973203, 2950, 0.003, 600.002618789673, 600.005618789673
dp_circle_2, 100, 5, 10, coordpar, random, 99, 25, 120, 3306.00771948794, 3418.57767406241, 0.0340501184891062, 3500, 0.005, 120.000535011292, 120.005535011291
dp_circle_3, 100, 5, 10, coordpar, random, 99, 25, 600, 3307.98204477307, 3411.86591979361, 0.0314040020817779, 5375, 0.002, 600.005997896194, 600.007997896194
dp_circle_0, 100, 2, 10, coordpar, random, 99, 25, 1000, 3155.52094166219, 3176.17466919393, 0.00654526714085323, 3025, 0.003, 1000.02460694313, 1000.02760694313
dp_circle_2, 100, 5, 10, coordpar, random, 99, 25, 300, 3306.00771948794, 3413.15035439942, 0.0324084648320389, 4450, 0.005, 300.015160799026, 300.020160799026
dp_circle_3, 100, 5, 10, coordpar, random, 99, 25, 1000, 3307.98204477307, 3409.28592683448, 0.030624072528288, 6175, 0.002, 1000.02571487427, 1000.02771487427
dp_circle_2, 100, 5, 10, coordpar, random, 99, 25, 600, 3306.49652972198, 3409.99360946293, 0.0313011306107868, 5850, 0.005, 600.000383853912, 600.005383853912
dp_circle_2, 100, 5, 10, coordpar, random, 99, 25, 1000, 3311.43441822389, 3407.99773133547, 0.0291605693835152, 6775, 0.005, 1000.0085299015, 1000.0135299015
dp_circle_4, 100, 5, 10, coordpar, random, 99, 50, 30, 3307.69897852312, 3418.80591937596, 0.0335904027465163, 2400, 0.003, 30.0022528171539, 30.0052528171539
dp_circle_4, 100, 5, 10, coordpar, random, 99, 50, 60, 3307.69897852312, 3412.28770057233, 0.0316197824313218, 2500, 0.003, 60.0063099861145, 60.0093099861145
